 1.51019061e-10  6.25375659e-01  1.51019061e-10  8.06691039e-01 
 1.52019061e-10  6.33399847e-01  1.52019061e-10  7.98634747e-01 
 1.53019061e-10  6.41490904e-01  1.53019061e-10  7.90507813e-01 
 1.54019061e-10  6.49641908e-01  1.54019061e-10  7.82317460e-01 
 1.55019061e-10  6.57845891e-01  1.55019061e-10  7.74070953e-01 
 1.56019061e-10  6.66095865e-01  1.56019061e-10  7.65775560e-01 
 1.57019061e-10  6.74384810e-01  1.57019061e-10  7.57438559e-01 
 1.58019061e-10  6.82705705e-01  1.58019061e-10  7.49067205e-01 
 1.59019061e-10  6.91051529e-01  1.59019061e-10  7.40668728e-01 
 1.60019061e-10  6.99415298e-01  1.60019061e-10  7.32250299e-01 
 1.61019061e-10  7.07790076e-01  1.61019061e-10  7.23819025e-01 
 1.62019061e-10  7.16169011e-01  1.62019061e-10  7.15381928e-01 
 1.63019061e-10  7.24545327e-01  1.63019061e-10  7.06945942e-01 
 1.64019061e-10  7.32912349e-01  1.64019061e-10  6.98517907e-01 
 1.65019061e-10  7.41263469e-01  1.65019061e-10  6.90104582e-01 
 1.66019061e-10  7.49592154e-01  1.66019061e-10  6.81712647e-01 
 1.67019061e-10  7.57891904e-01  1.67019061e-10  6.73348731e-01 
 1.68019061e-10  7.66156260e-01  1.68019061e-10  6.65019415e-01 
 1.69019061e-10  7.74378766e-01  1.69019061e-10  6.56731259e-01 
 1.70019061e-10  7.82552974e-01  1.70019061e-10  6.48490812e-01 
 1.71019061e-10  7.90672420e-01  1.71019061e-10  6.40304631e-01 
 1.72019061e-10  7.98730630e-01  1.72019061e-10  6.32179283e-01 
 1.73019061e-10  8.06721107e-01  1.73019061e-10  6.24121366e-01 
 1.74019061e-10  8.14637342e-01  1.74019061e-10  6.16137497e-01 
 1.75019061e-10  8.22472804e-01  1.75019061e-10  6.08234328e-01 
 1.76019061e-10  8.30220961e-01  1.76019061e-10  6.00418531e-01 
 1.77019061e-10  8.37875273e-01  1.77019061e-10  5.92696795e-01 
 1.78019061e-10  8.45429220e-01  1.78019061e-10  5.85075815e-01 
 1.79019061e-10  8.52876295e-01  1.79019061e-10  5.77562283e-01 
 1.80019061e-10  8.60210010e-01  1.80019061e-10  5.70162757e-01 
 1.81019061e-10  8.67424036e-01  1.81019061e-10  5.62883806e-01 
 1.82019061e-10  8.74512063e-01  1.82019061e-10  5.55732083e-01 
 1.83019061e-10  8.81467760e-01  1.83019061e-10  5.48714126e-01 
 1.84019061e-10  8.88284932e-01  1.84019061e-10  5.41836366e-01 
 1.85019061e-10  8.94957443e-01  1.85019061e-10  5.35105152e-01 
 1.86019061e-10  9.01479273e-01  1.86019061e-10  5.28526717e-01 
 1.87019061e-10  9.07844498e-01  1.87019061e-10  5.22107179e-01 
 1.88019061e-10  9.14047320e-01  1.88019061e-10  5.15852517e-01 
 1.89019061e-10  9.20082059e-01  1.89019061e-10  5.09768571e-01 
 1.90019061e-10  9.25943174e-01  1.90019061e-10  5.03861023e-01 
 1.91019061e-10  9.31625265e-01  1.91019061e-10  4.98135394e-01 
 1.92019061e-10  9.37123086e-01  1.92019061e-10  4.92597030e-01 
 1.93019061e-10  9.42431547e-01  1.93019061e-10  4.87251096e-01 
 1.94019061e-10  9.47545735e-01  1.94019061e-10  4.82102567e-01 
 1.95019061e-10  9.52460910e-01  1.95019061e-10  4.77156220e-01 
 1.96019061e-10  9.57172526e-01  1.96019061e-10  4.72416619e-01 
 1.97019061e-10  9.61676233e-01  1.97019061e-10  4.67888119e-01 
 1.98019061e-10  9.65967890e-01  1.98019061e-10  4.63574842e-01 
 1.99019061e-10  9.70043566e-01  1.99019061e-10  4.59480683e-01 
 2.00019061e-10  9.73899559e-01  2.00019061e-10  4.55609291e-01 
 2.01019061e-10  9.77532391e-01  2.01019061e-10  4.51964070e-01 
 2.02019061e-10  9.80938823e-01  2.02019061e-10  4.48548167e-01 
 2.03019061e-10  9.84115849e-01  2.03019061e-10  4.45364475e-01 
 2.04019061e-10  9.87060712e-01  2.04019061e-10  4.42415620e-01 
